Target,Run,Feature,MeanAbsSHAP_Monomer
Mutagenic,24,VSA_EState10,0.005527531069916195
Mutagenic,24,VSA_EState2,0.0057458415277545135
Mutagenic,24,VSA_EState5,0.008059505489915452
Mutagenic,24,VSA_EState7,0.0064931956401962174
Mutagenic,25,BalabanJ,0.009041997864425229
Mutagenic,25,BertzCT,0.01067805556948892
Mutagenic,25,Chi0,0.0024154530654838875
Mutagenic,25,Chi0n,0.00743994581349215
Mutagenic,25,Chi0v,0.009263682764327227
Mutagenic,25,Chi1,0.005486415217364428
Mutagenic,25,Chi1n,0.006075933757005323
Mutagenic,25,Chi1v,0.007632731922314262
Mutagenic,25,Chi2n,0.0046961985160509975
Mutagenic,25,Chi2v,0.006033889963608315
Mutagenic,25,Chi3v,0.009493263750660442
Mutagenic,25,EState_VSA2,0.008749992903448496
Mutagenic,25,EState_VSA5,0.003048178676741011
Mutagenic,25,EState_VSA6,0.00519674928864215
Mutagenic,25,EState_VSA9,0.01270366273414699
Mutagenic,25,HallKierAlpha,0.017472146095973178
Mutagenic,25,HeavyAtomMolWt,0.008081014767457782
Mutagenic,25,Kappa1,0.012793921304519056
Mutagenic,25,Kappa2,0.013525718966874154
Mutagenic,25,Kappa3,0.007848002401809759
Mutagenic,25,MaxAbsEStateIndex,0.008441649169189479
Mutagenic,25,MaxAbsPartialCharge,0.00869656311940192
Mutagenic,25,MaxEStateIndex,0.006619243189060267
Mutagenic,25,MaxPartialCharge,0.010422570400805771
Mutagenic,25,MinAbsEStateIndex,0.00655442025317417
Mutagenic,25,MinAbsPartialCharge,0.008207913000442728
Mutagenic,25,MinEStateIndex,0.010091381379536335
Mutagenic,25,MinPartialCharge,0.008836071806053154
Mutagenic,25,MolLogP,0.008902449599943553
Mutagenic,25,MolMR,0.017602866278856735
Mutagenic,25,MolWt,0.008849823101806601
Mutagenic,25,NumValenceElectrons,0.004059674383902279
Mutagenic,25,PEOE_VSA1,0.0053866451837164845
Mutagenic,25,PEOE_VSA6,0.006011132545976951
Mutagenic,25,PEOE_VSA9,0.013644759184572027
Mutagenic,25,SMR_VSA1,0.007421040781058085
Mutagenic,25,SMR_VSA10,0.03277082736096739
Mutagenic,25,SlogP_VSA2,0.01342340796905803
Mutagenic,25,SlogP_VSA3,0.032919587910585475
Mutagenic,25,SlogP_VSA5,0.004903289325885366
Mutagenic,25,TPSA,0.007570339979331552
Mutagenic,25,VSA_EState1,0.009101805750305116
Mutagenic,25,VSA_EState4,0.026171625332246
Mutagenic,25,VSA_EState5,0.011059604455976785
Mutagenic,25,VSA_EState7,0.006831025806971638
Mutagenic,25,VSA_EState8,0.005637252812122689
Mutagenic,26,BalabanJ,0.00803588662445324
Mutagenic,26,BertzCT,0.010727475990309236
Mutagenic,26,Chi0,0.0033497073245487854
Mutagenic,26,Chi0n,0.005181961128772211
Mutagenic,26,Chi0v,0.006454054858486632
Mutagenic,26,Chi1n,0.006073113735225983
Mutagenic,26,Chi1v,0.006148756476433717
Mutagenic,26,Chi2n,0.009549029435786643
Mutagenic,26,Chi2v,0.007609346147363481
Mutagenic,26,Chi3n,0.013159521469659943
Mutagenic,26,Chi3v,0.008726428864002067
Mutagenic,26,EState_VSA2,0.0034978707194634616
Mutagenic,26,EState_VSA9,0.018725443698448453
Mutagenic,26,HallKierAlpha,0.008361436063658969
Mutagenic,26,HeavyAtomMolWt,0.004276081265037482
Mutagenic,26,Kappa1,0.012316449759110913
Mutagenic,26,Kappa2,0.009688010963167694
Mutagenic,26,Kappa3,0.009303696083556428
Mutagenic,26,MaxAbsEStateIndex,0.008923837206921517
Mutagenic,26,MaxAbsPartialCharge,0.011626407519644359
Mutagenic,26,MaxEStateIndex,0.009631354566774834
Mutagenic,26,MaxPartialCharge,0.01104665498204667
Mutagenic,26,MinAbsEStateIndex,0.005560915359216324
Mutagenic,26,MinAbsPartialCharge,0.009541715358493063
Mutagenic,26,MinEStateIndex,0.010712522427410125
Mutagenic,26,MinPartialCharge,0.011089256852813728
Mutagenic,26,MolLogP,0.0059262452877611735
Mutagenic,26,MolMR,0.017628822229249604
Mutagenic,26,MolWt,0.009188117830614878
Mutagenic,26,NumHeteroatoms,0.0068857568066331394
Mutagenic,26,NumValenceElectrons,0.00430342017771325
Mutagenic,26,PEOE_VSA1,0.004808870710513742
Mutagenic,26,PEOE_VSA14,0.012301310099538026
Mutagenic,26,PEOE_VSA6,0.00875806544784881
Mutagenic,26,SMR_VSA1,0.005901171652484123
Mutagenic,26,SMR_VSA10,0.04866791855626384
Mutagenic,26,SMR_VSA5,0.006573111406561898
Mutagenic,26,SlogP_VSA2,0.012033575325307883
Mutagenic,26,SlogP_VSA3,0.023251417884027417
Mutagenic,26,VSA_EState10,0.0055857914194576315
Mutagenic,26,VSA_EState5,0.010665867433935433
Mutagenic,26,VSA_EState7,0.01347328212164941
Mutagenic,26,VSA_EState8,0.008459730219712516
Mutagenic,27,BalabanJ,0.012395865336121475
Mutagenic,27,BertzCT,0.011314367140462243
Mutagenic,27,Chi0n,0.006958984762784448
Mutagenic,27,Chi0v,0.008496215697179595
Mutagenic,27,Chi1,0.008529313119337861
Mutagenic,27,Chi1n,0.005414460088119242
Mutagenic,27,Chi1v,0.004923083964584637
Mutagenic,27,Chi2n,0.00927259014696726
Mutagenic,27,Chi2v,0.005103428592220394
Mutagenic,27,Chi3n,0.012179894204641427
Mutagenic,27,Chi4n,0.01423947659167604
Mutagenic,27,EState_VSA2,0.005560163088326116
Mutagenic,27,EState_VSA9,0.01390042062401134
Mutagenic,27,HallKierAlpha,0.010658895471304759
Mutagenic,27,HeavyAtomCount,0.0015937624540764853
Mutagenic,27,HeavyAtomMolWt,0.010422506063867463
Mutagenic,27,Kappa1,0.010342638988629678
Mutagenic,27,Kappa2,0.009618833695837334
Mutagenic,27,Kappa3,0.007378207949411855
Mutagenic,27,MaxAbsEStateIndex,0.007775035026223296
Mutagenic,27,MaxAbsPartialCharge,0.008183680504860433
Mutagenic,27,MaxEStateIndex,0.0053621901547505554
Mutagenic,27,MaxPartialCharge,0.012132961953791372
Mutagenic,27,MinAbsEStateIndex,0.008256683486363619
Mutagenic,27,MinAbsPartialCharge,0.006772548769014445
Mutagenic,27,MinEStateIndex,0.011339402038388187
Mutagenic,27,MinPartialCharge,0.009932912771818608
Mutagenic,27,MolLogP,0.008720115137344482
Mutagenic,27,MolMR,0.013128106299800964
Mutagenic,27,MolWt,0.008893679568295515
Mutagenic,27,NumValenceElectrons,0.004117789852371332
Mutagenic,27,PEOE_VSA6,0.004821506328141801
Mutagenic,27,SMR_VSA1,0.008300195728915083
Mutagenic,27,SMR_VSA10,0.029494043918760194
Mutagenic,27,SlogP_VSA2,0.031560975086783766
Mutagenic,27,SlogP_VSA3,0.029798296982514405
Mutagenic,27,SlogP_VSA6,0.01405890571687357
Mutagenic,27,VSA_EState1,0.003697273979746711
Mutagenic,27,VSA_EState2,0.003319831402936717
Mutagenic,27,VSA_EState3,0.004321254197830783
Mutagenic,27,VSA_EState4,0.015582784020869352
Mutagenic,27,VSA_EState5,0.013328535570631838
Mutagenic,27,VSA_EState7,0.005550726773401086
Mutagenic,27,VSA_EState8,0.007565111192921369
Mutagenic,28,BalabanJ,0.013545236804405239
Mutagenic,28,BertzCT,0.00941123809690686
Mutagenic,28,Chi0,0.0035709741587086215
Mutagenic,28,Chi0n,0.004733783021690795
Mutagenic,28,Chi0v,0.009929621825627656
Mutagenic,28,Chi1,0.0034458263684154678
Mutagenic,28,Chi1n,0.004712810102462295
Mutagenic,28,Chi1v,0.008331662546750506
Mutagenic,28,Chi2n,0.0077747847581596625
Mutagenic,28,Chi2v,0.0054792391196557865
Mutagenic,28,Chi3n,0.0066626690459367826
Mutagenic,28,Chi4n,0.008939859168217759
Mutagenic,28,Chi4v,0.005866972404939381
Mutagenic,28,EState_VSA2,0.01430497726753975
Mutagenic,28,EState_VSA9,0.022935280682607456
Mutagenic,28,HallKierAlpha,0.015602699088789841
Mutagenic,28,HeavyAtomCount,0.001402784032119441
Mutagenic,28,HeavyAtomMolWt,0.008402213327492764
Mutagenic,28,Kappa1,0.011199856356328312
Mutagenic,28,Kappa2,0.013633816907562128
Mutagenic,28,Kappa3,0.011470917502399274
Mutagenic,28,MaxAbsEStateIndex,0.009938344865448508
Mutagenic,28,MaxAbsPartialCharge,0.006465463245097333
Mutagenic,28,MaxEStateIndex,0.01194977450672399
Mutagenic,28,MaxPartialCharge,0.02127408309954632
Mutagenic,28,MinAbsEStateIndex,0.01154974888493833
Mutagenic,28,MinAbsPartialCharge,0.012666290428538316
Mutagenic,28,MinEStateIndex,0.011909983642988056
Mutagenic,28,MinPartialCharge,0.009702800396431973
Mutagenic,28,MolLogP,0.009975126448977887
Mutagenic,28,MolMR,0.011421447452778845
Mutagenic,28,MolWt,0.006828954859030019
Mutagenic,28,NumHeteroatoms,0.0054084612457132725
Mutagenic,28,NumValenceElectrons,0.001917732422914493
Mutagenic,28,PEOE_VSA1,0.005689391757609014
Mutagenic,28,PEOE_VSA6,0.006684809607579601
Mutagenic,28,PEOE_VSA7,0.011677937902188896
Mutagenic,28,SMR_VSA1,0.00866246933057034
Mutagenic,28,SMR_VSA10,0.02793288113368334
Mutagenic,28,SMR_VSA5,0.005140202019468113
Mutagenic,28,SlogP_VSA2,0.009702153147145134
Mutagenic,28,SlogP_VSA3,0.02781164921452304
Mutagenic,28,SlogP_VSA5,0.0049992795332920986
Mutagenic,28,VSA_EState1,0.0024466670897104787
Mutagenic,28,VSA_EState10,0.005713125786313564
Mutagenic,28,VSA_EState5,0.007707029196926108
Mutagenic,28,VSA_EState7,0.008663319887227322
Mutagenic,28,VSA_EState8,0.006419610600388539
Mutagenic,29,BalabanJ,0.01154123710781857
Mutagenic,29,BertzCT,0.011352714268300805
Mutagenic,29,Chi0,0.004009547844905884
Mutagenic,29,Chi0n,0.003021471377505185
Mutagenic,29,Chi0v,0.008238133698558346
Mutagenic,29,Chi1n,0.0037459829256653336
Mutagenic,29,Chi1v,0.005328363331478714
Mutagenic,29,Chi2n,0.010655858558933766
Mutagenic,29,Chi2v,0.00846697094501803
Mutagenic,29,Chi3n,0.0034386351566858754
Mutagenic,29,Chi3v,0.004313069389587024
Mutagenic,29,Chi4n,0.009819425863317553
Mutagenic,29,EState_VSA2,0.004436483013523038
Mutagenic,29,EState_VSA9,0.013805336296903727
Mutagenic,29,HallKierAlpha,0.01311265960343745
Mutagenic,29,HeavyAtomMolWt,0.014112384677913202
Mutagenic,29,Kappa1,0.014619786541418068
Mutagenic,29,Kappa2,0.010034159123326098
Mutagenic,29,Kappa3,0.007605539273266062
Mutagenic,29,MaxAbsEStateIndex,0.011038134725875436
Mutagenic,29,MaxAbsPartialCharge,0.008512701160340176
Mutagenic,29,MaxEStateIndex,0.010263553004421
Mutagenic,29,MaxPartialCharge,0.012407598827385413
Mutagenic,29,MinAbsEStateIndex,0.015044622008567958
Mutagenic,29,MinAbsPartialCharge,0.008925128751389896
Mutagenic,29,MinEStateIndex,0.015767331586889925
Mutagenic,29,MinPartialCharge,0.00479373087727133
Mutagenic,29,MolLogP,0.009688884306750535
Mutagenic,29,MolMR,0.014644709349072534
Mutagenic,29,MolWt,0.00660742845284067
Mutagenic,29,NumValenceElectrons,0.0031875259388164726
Mutagenic,29,PEOE_VSA6,0.0103529233977111
Mutagenic,29,SMR_VSA1,0.004497034803897471
Mutagenic,29,SMR_VSA10,0.05503332519437353
Mutagenic,29,SMR_VSA3,0.007364457652059633
Mutagenic,29,SMR_VSA5,0.005078179620698432
Mutagenic,29,SlogP_VSA2,0.005932919253278715
Mutagenic,29,SlogP_VSA3,0.027456054213000625
Mutagenic,29,VSA_EState1,0.007626466336325751
Mutagenic,29,VSA_EState10,0.004768191273423353
Mutagenic,29,VSA_EState4,0.023592046677168174
Mutagenic,29,VSA_EState5,0.010006470687884527
Mutagenic,29,VSA_EState7,0.007430978942475962
Mutagenic,29,VSA_EState8,0.0063957115217472245
Mutagenic,30,BalabanJ,0.011662458736920542
Mutagenic,30,BertzCT,0.01374579193003673
Mutagenic,30,Chi0,0.003617340216157782
Mutagenic,30,Chi0n,0.0032531967807075124
Mutagenic,30,Chi0v,0.0072863206320034485
Mutagenic,30,Chi1,0.007380254182226215
Mutagenic,30,Chi1n,0.0027720501168421647
Mutagenic,30,Chi1v,0.0058678508187510695
Mutagenic,30,Chi2n,0.008051935396169224
Mutagenic,30,Chi2v,0.00527695078823505
Mutagenic,30,Chi3n,0.004257787518146712
Mutagenic,30,Chi3v,0.004154967683656376
Mutagenic,30,Chi4n,0.014044281903533563
Mutagenic,30,Chi4v,0.004740370677158337
Mutagenic,30,EState_VSA2,0.005861592511793279
Mutagenic,30,EState_VSA8,0.0061769755601659496
Mutagenic,30,EState_VSA9,0.015558377633983468
Mutagenic,30,HallKierAlpha,0.010287368467614171
Mutagenic,30,HeavyAtomMolWt,0.007219231829690828
Mutagenic,30,Kappa1,0.010350236189338257
Mutagenic,30,Kappa2,0.012302181342193963
Mutagenic,30,Kappa3,0.008511650993095365
Mutagenic,30,MaxAbsEStateIndex,0.006191361751061692
Mutagenic,30,MaxAbsPartialCharge,0.0077222786023649825
Mutagenic,30,MaxEStateIndex,0.009771747211223245
Mutagenic,30,MaxPartialCharge,0.009438066204500672
Mutagenic,30,MinAbsEStateIndex,0.014106521546346815
Mutagenic,30,MinAbsPartialCharge,0.006191933143373156
Mutagenic,30,MinEStateIndex,0.011016911659283526
Mutagenic,30,MinPartialCharge,0.011702475110588846
Mutagenic,30,MolLogP,0.005969987818314746
Mutagenic,30,MolMR,0.014476040074276348
Mutagenic,30,MolWt,0.005046695948624739
Mutagenic,30,NumValenceElectrons,0.0033700703409665716
Mutagenic,30,PEOE_VSA1,0.0049076358636059485
Mutagenic,30,PEOE_VSA14,0.0057033658602662785
Mutagenic,30,PEOE_VSA6,0.01369965685698776
Mutagenic,30,PEOE_VSA7,0.017028966685718606
Mutagenic,30,SMR_VSA1,0.007241625409797058
Mutagenic,30,SMR_VSA10,0.022191309231788907
Mutagenic,30,SlogP_VSA2,0.01288888811336295
Mutagenic,30,SlogP_VSA3,0.027258553257209134
Mutagenic,30,VSA_EState1,0.0048529540097487145
Mutagenic,30,VSA_EState10,0.0030031688482815696
Mutagenic,30,VSA_EState2,0.010490850511281713
Mutagenic,30,VSA_EState5,0.008429531372013067
Mutagenic,30,VSA_EState7,0.014453757998786222
Mutagenic,30,VSA_EState8,0.009004611134450098
Mutagenic,31,BalabanJ,0.010136890140811788
Mutagenic,31,BertzCT,0.01100659934118993
Mutagenic,31,Chi0n,0.008706363953520962
Mutagenic,31,Chi0v,0.009090031727150035
Mutagenic,31,Chi1n,0.006300181077409907
Mutagenic,31,Chi1v,0.005002625336239527
Mutagenic,31,Chi2n,0.008187353270519296
Mutagenic,31,Chi2v,0.004377287968948039
Mutagenic,31,Chi3n,0.01170619991393428
Mutagenic,31,Chi3v,0.008519117976395249
Mutagenic,31,Chi4n,0.011194488737197616
Mutagenic,31,Chi4v,0.006506494439043167
Mutagenic,31,EState_VSA2,0.007211168905852111
Mutagenic,31,EState_VSA9,0.01682387850874454
Mutagenic,31,HallKierAlpha,0.009633940275395218
Mutagenic,31,HeavyAtomMolWt,0.007684925699025848
Mutagenic,31,Kappa1,0.010431415140360894
Mutagenic,31,Kappa2,0.012683733617123456
Mutagenic,31,Kappa3,0.01283872003094871
Mutagenic,31,MaxAbsEStateIndex,0.010255887055785546
Mutagenic,31,MaxAbsPartialCharge,0.00965835437528281
Mutagenic,31,MaxEStateIndex,0.008438478106344894
Mutagenic,31,MaxPartialCharge,0.010191516985417901
Mutagenic,31,MinAbsEStateIndex,0.0067617157691807345
Mutagenic,31,MinAbsPartialCharge,0.005613086930651351
Mutagenic,31,MinEStateIndex,0.01109341182048805
Mutagenic,31,MinPartialCharge,0.013266273467628504
Mutagenic,31,MolLogP,0.006977592848881278
Mutagenic,31,MolMR,0.012823336122409889
Mutagenic,31,MolWt,0.010550792153366554
Mutagenic,31,NumHeteroatoms,0.004478759722187072
Mutagenic,31,NumValenceElectrons,0.008842488269855038
Mutagenic,31,PEOE_VSA6,0.010006013855687888
Mutagenic,31,SMR_VSA1,0.008367833092629173
Mutagenic,31,SMR_VSA10,0.041164765774822504
Mutagenic,31,SlogP_VSA2,0.020619921270270226
Mutagenic,31,SlogP_VSA3,0.030791028993903728
Mutagenic,31,SlogP_VSA5,0.004276169575198331
Mutagenic,31,VSA_EState10,0.005717043522796064
Mutagenic,31,VSA_EState2,0.00761433761433312
Mutagenic,31,VSA_EState5,0.013079438037654578
Mutagenic,31,VSA_EState7,0.009180599117102933
Mutagenic,31,VSA_EState8,0.006022036923309469
Mutagenic,32,BalabanJ,0.008834347706122276
Mutagenic,32,BertzCT,0.01167524413402598
Mutagenic,32,Chi0n,0.009307229799996151
Mutagenic,32,Chi0v,0.01054448623080005
Mutagenic,32,Chi1,0.005818360134347263
Mutagenic,32,Chi1n,0.00522069893660261
Mutagenic,32,Chi1v,0.004501234356011942
Mutagenic,32,Chi2n,0.013341071363685068
Mutagenic,32,Chi2v,0.007959425409627099
Mutagenic,32,Chi3n,0.005631932160487838
Mutagenic,32,Chi3v,0.004227230976288284
Mutagenic,32,Chi4n,0.005360620790335379
Mutagenic,32,Chi4v,0.0034733815820261367
Mutagenic,32,EState_VSA10,0.0026331846461545927
Mutagenic,32,EState_VSA2,0.007393221467512397
Mutagenic,32,EState_VSA9,0.015791338844375422
Mutagenic,32,HallKierAlpha,0.012124732423215264
Mutagenic,32,HeavyAtomMolWt,0.011855130069124913
Mutagenic,32,Kappa1,0.011657247098985695
Mutagenic,32,Kappa2,0.014825839259085217
Mutagenic,32,Kappa3,0.009148149917013964
Mutagenic,32,MaxAbsEStateIndex,0.009886605396241184
Mutagenic,32,MaxAbsPartialCharge,0.009530008524446095
Mutagenic,32,MaxEStateIndex,0.011089904212485357
Mutagenic,32,MaxPartialCharge,0.013592110336994671
Mutagenic,32,MinAbsEStateIndex,0.007223381217793014
Mutagenic,32,MinAbsPartialCharge,0.00792747757641952
Mutagenic,32,MinEStateIndex,0.009400496080770884
Mutagenic,32,MinPartialCharge,0.01549901176361516
Mutagenic,32,MolLogP,0.008196847235513529
Mutagenic,32,MolMR,0.012174352756717851
Mutagenic,32,MolWt,0.008278762034312593
Mutagenic,32,NumHeteroatoms,0.005470255963568491
Mutagenic,32,PEOE_VSA6,0.008297841752243417
Mutagenic,32,PEOE_VSA9,0.008707696319713984
Mutagenic,32,SMR_VSA1,0.008852332402456009
Mutagenic,32,SMR_VSA10,0.03189232876959619
Mutagenic,32,SlogP_VSA2,0.006660031553022513
Mutagenic,32,SlogP_VSA3,0.03920547469900939
Mutagenic,32,VSA_EState10,0.005011610098459382
Mutagenic,32,VSA_EState2,0.011298597758815239
Mutagenic,32,VSA_EState5,0.01017392018468988
Mutagenic,32,VSA_EState7,0.005957392866008741
Mutagenic,32,VSA_EState8,0.006488046352439855
Mutagenic,33,BalabanJ,0.012320885647700668
Mutagenic,33,BertzCT,0.012358982728995927
Mutagenic,33,Chi0,0.003719382427254994
Mutagenic,33,Chi0n,0.003925691388227927
Mutagenic,33,Chi0v,0.007292166094058303
Mutagenic,33,Chi1,0.0036941245346309008
Mutagenic,33,Chi1n,0.0048976682118643585
Mutagenic,33,Chi1v,0.012175778751385471
Mutagenic,33,Chi2n,0.008739985963225907
Mutagenic,33,Chi2v,0.006597189854563185
Mutagenic,33,Chi3n,0.004024419127869652
Mutagenic,33,Chi3v,0.007823046160497808
Mutagenic,33,Chi4n,0.00911848166129205
Mutagenic,33,Chi4v,0.004069196719565103
Mutagenic,33,EState_VSA2,0.012464526487701803
Mutagenic,33,EState_VSA6,0.0072801765014724835
Mutagenic,33,EState_VSA9,0.01868999350734303
Mutagenic,33,HallKierAlpha,0.009938798348341858
Mutagenic,33,HeavyAtomMolWt,0.009399710229253294
Mutagenic,33,Kappa1,0.011349880844038209
Mutagenic,33,Kappa2,0.00985554973895739
Mutagenic,33,Kappa3,0.006435294891886473
Mutagenic,33,MaxAbsEStateIndex,0.014178332064609795
Mutagenic,33,MaxAbsPartialCharge,0.008983127947747832
Mutagenic,33,MaxEStateIndex,0.015241843201226577
Mutagenic,33,MaxPartialCharge,0.014507211904856255
Mutagenic,33,MinAbsEStateIndex,0.0071617889120813944
Mutagenic,33,MinAbsPartialCharge,0.008868330054635583
Mutagenic,33,MinEStateIndex,0.009136752639067759
Mutagenic,33,MinPartialCharge,0.010155909594278405
Mutagenic,33,MolLogP,0.007754517700470191
Mutagenic,33,MolMR,0.016165735278641465
Mutagenic,33,MolWt,0.005352578585464658
Mutagenic,33,NumValenceElectrons,0.0026854175057674807
Mutagenic,33,PEOE_VSA1,0.007273246326647741
Mutagenic,33,PEOE_VSA6,0.010721779320052915
Mutagenic,33,PEOE_VSA9,0.00874058753602233
Mutagenic,33,SMR_VSA1,0.00927363324635751
Mutagenic,33,SMR_VSA10,0.029626371309862592
Mutagenic,33,SlogP_VSA2,0.00903182390435979
Mutagenic,33,SlogP_VSA3,0.025324814887215535
Mutagenic,33,VSA_EState1,0.0034814459539906245
Mutagenic,33,VSA_EState10,0.007250711597556617
Mutagenic,33,VSA_EState2,0.009190790017243721
Mutagenic,33,VSA_EState5,0.009784339517804039
Mutagenic,33,VSA_EState7,0.006122135721961419
Mutagenic,33,VSA_EState8,0.0033105851481650857
Mutagenic,34,BalabanJ,0.012564320778068055
Mutagenic,34,BertzCT,0.013332779719100577
Mutagenic,34,Chi0,0.002480450625021901
Mutagenic,34,Chi0n,0.004414476935593845
Mutagenic,34,Chi0v,0.007219569698832062
Mutagenic,34,Chi1,0.0024280685869909596
Mutagenic,34,Chi1n,0.00516306337331703
Mutagenic,34,Chi1v,0.005910877080989666
Mutagenic,34,Chi2n,0.012018739058475187
Mutagenic,34,Chi2v,0.010416630859854947
Mutagenic,34,Chi3n,0.003697187547443144
Mutagenic,34,Chi3v,0.004801417124563056
Mutagenic,34,Chi4n,0.005950706165018483
Mutagenic,34,Chi4v,0.005785912220606376
Mutagenic,34,EState_VSA2,0.0060596580039194445
Mutagenic,34,HallKierAlpha,0.010379056910697754
Mutagenic,34,HeavyAtomMolWt,0.004781335036047105
Mutagenic,34,Kappa1,0.012609996043645688
Mutagenic,34,Kappa2,0.010234468204659144
Mutagenic,34,Kappa3,0.01162548619102518
Mutagenic,34,MaxAbsEStateIndex,0.0062678932851695885
Mutagenic,34,MaxAbsPartialCharge,0.01420319948597526
Mutagenic,34,MaxEStateIndex,0.006697173092282856
Mutagenic,34,MaxPartialCharge,0.012313022759888874
Mutagenic,34,MinAbsEStateIndex,0.014551385596349423
Mutagenic,34,MinAbsPartialCharge,0.00506671092623487
Mutagenic,34,MinEStateIndex,0.012244993266981058
Mutagenic,34,MinPartialCharge,0.009997220980391023
Mutagenic,34,MolLogP,0.00655477666037361
Mutagenic,34,MolMR,0.012698614423773551
Mutagenic,34,MolWt,0.00639069595341873
Mutagenic,34,NumHeteroatoms,0.005544434910454579
Mutagenic,34,NumValenceElectrons,0.0029983903786632757
Mutagenic,34,PEOE_VSA6,0.015360191876445245
Mutagenic,34,SMR_VSA1,0.004972749622399103
Mutagenic,34,SMR_VSA10,0.03904350482216188
Mutagenic,34,SMR_VSA7,0.008600706386087495
Mutagenic,34,SlogP_VSA2,0.012572306316937221
Mutagenic,34,SlogP_VSA3,0.028761753039625276
Mutagenic,34,SlogP_VSA5,0.007712891350387703
Mutagenic,34,TPSA,0.007186400369182211
Mutagenic,34,VSA_EState2,0.005413648049906501
Mutagenic,34,VSA_EState4,0.020212812892114487
Mutagenic,34,VSA_EState5,0.009948136802857884
Mutagenic,34,VSA_EState7,0.01238002288635757
Mutagenic,34,VSA_EState8,0.008223909387952814
Mutagenic,35,BalabanJ,0.007764969384678324
Mutagenic,35,BertzCT,0.013040073190305335
Mutagenic,35,Chi0,0.004306581332495971
Mutagenic,35,Chi0n,0.005847410014760355
Mutagenic,35,Chi0v,0.011676811501263401
Mutagenic,35,Chi1n,0.005226384992875568
Mutagenic,35,Chi1v,0.015144343523608158
Mutagenic,35,Chi2n,0.006039681435860832
Mutagenic,35,Chi2v,0.004833468510460615
Mutagenic,35,Chi3n,0.008287671420770837
Mutagenic,35,Chi3v,0.007081560932360929
Mutagenic,35,Chi4n,0.009273260195002866
Mutagenic,35,EState_VSA2,0.009591628619310738
Mutagenic,35,EState_VSA9,0.017609916691158214
Mutagenic,35,HallKierAlpha,0.010297201485944226
Mutagenic,35,HeavyAtomMolWt,0.012765636438926592
Mutagenic,35,Kappa1,0.018783901315385012
Mutagenic,35,Kappa2,0.01092779917071589
Mutagenic,35,Kappa3,0.007628342055504173
Mutagenic,35,MaxAbsEStateIndex,0.008774661957463006
Mutagenic,35,MaxAbsPartialCharge,0.010364202966803928
Mutagenic,35,MaxEStateIndex,0.008077006547848821
Mutagenic,35,MaxPartialCharge,0.010702469600339036
Mutagenic,35,MinAbsEStateIndex,0.012395939432734518
Mutagenic,35,MinAbsPartialCharge,0.010214968937282501
Mutagenic,35,MinEStateIndex,0.009921852372090138
Mutagenic,35,MinPartialCharge,0.013587212382482398
Mutagenic,35,MolLogP,0.007229764483878505
Mutagenic,35,MolMR,0.00858586157221214
Mutagenic,35,MolWt,0.011646430114012863
Mutagenic,35,NumValenceElectrons,0.004749949489360461
Mutagenic,35,PEOE_VSA1,0.00645917167373096
Mutagenic,35,PEOE_VSA6,0.00942337018454149
Mutagenic,35,SMR_VSA1,0.009727109449485074
Mutagenic,35,SMR_VSA10,0.03110115492274173
Mutagenic,35,SlogP_VSA2,0.012642939870512758
Mutagenic,35,SlogP_VSA3,0.021361516860367896
Mutagenic,35,VSA_EState1,0.003684420677313575
Mutagenic,35,VSA_EState2,0.0058271065971849285
Mutagenic,35,VSA_EState3,0.006943495811232489
Mutagenic,35,VSA_EState5,0.008831236894144768
Mutagenic,35,VSA_EState7,0.004477383750915279
Mutagenic,35,VSA_EState8,0.006002669516291894
Mutagenic,36,BalabanJ,0.009554358508560639
Mutagenic,36,BertzCT,0.009419248190996135
Mutagenic,36,Chi0n,0.0044403095984909035
Mutagenic,36,Chi0v,0.0056716280915679014
Mutagenic,36,Chi1,0.010720994422500138
Mutagenic,36,Chi1n,0.00560158239355481
Mutagenic,36,Chi1v,0.005650341978938579
Mutagenic,36,Chi2n,0.009106741670782405
Mutagenic,36,Chi2v,0.004284728037840691
Mutagenic,36,Chi3n,0.0046025517412044145
Mutagenic,36,Chi4n,0.0063003394349114466
Mutagenic,36,Chi4v,0.006771218264268459
Mutagenic,36,EState_VSA2,0.007222328420927086
Mutagenic,36,EState_VSA5,0.0038376827864845114
Mutagenic,36,EState_VSA6,0.01053231200299438
Mutagenic,36,EState_VSA9,0.019436513523621187
Mutagenic,36,HallKierAlpha,0.010664764847070593
Mutagenic,36,HeavyAtomMolWt,0.006359581177692873
Mutagenic,36,Kappa1,0.017026430533274867
Mutagenic,36,Kappa2,0.01340412799932531
Mutagenic,36,Kappa3,0.010511500874698446
Mutagenic,36,MaxAbsEStateIndex,0.008804854695477057
Mutagenic,36,MaxAbsPartialCharge,0.010961516393225052
Mutagenic,36,MaxEStateIndex,0.008214687780508817
Mutagenic,36,MaxPartialCharge,0.010739931965777778
Mutagenic,36,MinAbsEStateIndex,0.008546576453057285
Mutagenic,36,MinAbsPartialCharge,0.008719951797682117
Mutagenic,36,MinEStateIndex,0.012982761450055594
Mutagenic,36,MinPartialCharge,0.0098381681084536
Mutagenic,36,MolLogP,0.008580126177316464
Mutagenic,36,MolMR,0.012432081143009659
Mutagenic,36,MolWt,0.006834603328026201
Mutagenic,36,NumHeteroatoms,0.003214055328854959
